No,created_at,id_str,username,Teks Tweet,Label,Label Ahli (Validasi),Catatan / Komentar,Unnamed: 8,Tweet_CaseFolded,Tweet_Cleaned,Tweet_Tokenized,Tweet_Normalized,Tweet_Final,label_encoded,Detail_Nilai_Token,Token_Sequence_Padding
324,2025-02-16 19:36:57,1.8911e+18,MartinusButarb1,"Tdk perlu sedikit pun perdebatan, ini jelas pidana. Tapi soal proses hukum, itu yg kita tdk yakin. Di negeri ini pungli &amp; korupsi sangat dimaklumi. Bahkan sdh patut disebut budaya.

Negeri ini surplus manusia2 bermental Tikus..! https://t.co/UOxWS5cpV8",negatif,,,,"tdk perlu sedikit pun perdebatan, ini jelas pidana. tapi soal proses hukum, itu yg kita tdk yakin. di negeri ini pungli &amp; korupsi sangat dimaklumi. bahkan sdh patut disebut budaya.

negeri ini surplus manusia2 bermental tikus..! https://t.co/uoxws5cpv8",tdk perlu sedikit pun perdebatan ini jelas pidana tapi soal proses hukum itu yg kita tdk yakin di negeri ini pungli amp korupsi sangat dimaklumi bahkan sdh patut disebut budaya negeri ini surplus manusia bermental tikus,"['tdk', 'perlu', 'sedikit', 'pun', 'perdebatan', 'ini', 'jelas', 'pidana', 'tapi', 'soal', 'proses', 'hukum', 'itu', 'yg', 'kita', 'tdk', 'yakin', 'di', 'negeri', 'ini', 'pungli', 'amp', 'korupsi', 'sangat', 'dimaklumi', 'bahkan', 'sdh', 'patut', 'disebut', 'budaya', 'negeri', 'ini', 'surplus', 'manusia', 'bermental', 'tikus']","['tidak', 'perlu', 'sedikit', 'pun', 'perdebatan', 'ini', 'jelas', 'pidana', 'tapi', 'soal', 'proses', 'hukum', 'itu', 'yang', 'kita', 'tidak', 'yakin', 'di', 'negeri', 'ini', 'pungli', 'amp', 'korupsi', 'sangat', 'dimaklumi', 'bahkan', 'sudah', 'patut', 'disebut', 'budaya', 'negeri', 'ini', 'surplus', 'manusia', 'bermental', 'tikus']",tidak perlu sedikit pun perdebatan ini jelas pidana tapi soal proses hukum itu yang kita tidak yakin di negeri ini pungli amp korupsi sangat dimaklumi bahkan sudah patut disebut budaya negeri ini surplus manusia bermental tikus,0,"tidak: 6, perlu: 127, sedikit: 801, pun: 261, perdebatan: 2617, ini: 7, jelas: 80, pidana: 1186, tapi: 22, soal: 140, proses: 962, hukum: 1630, itu: 17, yang: 5, kita: 123, tidak: 6, yakin: 1631, di: 9, negeri: 157, ini: 7, pungli: 1632, amp: 91, korupsi: 142, sangat: 48, dimaklumi: 2618, bahkan: 283, sudah: 18, patut: 236, disebut: 605, budaya: 1187, negeri: 157, ini: 7, surplus: 2619, manusia: 1106, bermental: 2620, tikus: 1188","[   6  127  801  261 2617    7   80 1186   22  140  962 1630   17    5
  123    6 1631    9  157    7 1632   91  142   48 2618  283   18  236
  605 1187  157    7 2619 1106 2620 1188    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
325,2025-02-14 05:30:51,1.89017e+18,bangfu04,"Terkait yang bilang efisiensi anggaran pendidikan hoaks, Selain pemerintah yang amatiran dalam penyimpulan, yang perlu disorot itu mengapa DJA memangkas pos anggaran Bansos, kan nggak sesuai Inpres 1 2025",negatif,,,,"terkait yang bilang efisiensi anggaran pendidikan hoaks, selain pemerintah yang amatiran dalam penyimpulan, yang perlu disorot itu mengapa dja memangkas pos anggaran bansos, kan nggak sesuai inpres 1 2025",terkait yang bilang efisiensi anggaran pendidikan hoaks selain pemerintah yang amatiran dalam penyimpulan yang perlu disorot itu mengapa dja memangkas pos anggaran bansos kan nggak sesuai inpres,"['terkait', 'yang', 'bilang', 'efisiensi', 'anggaran', 'pendidikan', 'hoaks', 'selain', 'pemerintah', 'yang', 'amatiran', 'dalam', 'penyimpulan', 'yang', 'perlu', 'disorot', 'itu', 'mengapa', 'dja', 'memangkas', 'pos', 'anggaran', 'bansos', 'kan', 'nggak', 'sesuai', 'inpres']","['terkait', 'yang', 'bilang', 'efisiensi', 'anggaran', 'pendidikan', 'hoaks', 'selain', 'pemerintah', 'yang', 'amatiran', 'dalam', 'penyimpulan', 'yang', 'perlu', 'disorot', 'itu', 'mengapa', 'dja', 'memangkas', 'pos', 'anggaran', 'bansos', 'kan', 'tidak', 'sesuai', 'inpres']",terkait yang bilang efisiensi anggaran pendidikan hoaks selain pemerintah yang amatiran dalam penyimpulan yang perlu disorot itu mengapa dja memangkas pos anggaran bansos kan tidak sesuai inpres,0,"terkait: 268, yang: 5, bilang: 253, efisiensi: 4, anggaran: 2, pendidikan: 3, hoaks: 531, selain: 435, pemerintah: 15, yang: 5, amatiran: 2621, dalam: 131, penyimpulan: 2622, yang: 5, perlu: 127, disorot: 1633, itu: 17, mengapa: 1634, dja: 1063, memangkas: 892, pos: 390, anggaran: 2, bansos: 282, kan: 110, tidak: 6, sesuai: 321, inpres: 802","[ 268    5  253    4    2    3  531  435   15    5 2621  131 2622    5
  127 1633   17 1634 1063  892  390    2  282  110    6  321  802    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
326,2025-03-05 14:44:06,1.89719e+18,mingscouts,kampus gua kayaknya kena efisiensi anggaran?? pantesan online kocak,netral,,,,kampus gua kayaknya kena efisiensi anggaran?? pantesan online kocak,kampus gua kayaknya kena efisiensi anggaran pantesan online kocak,"['kampus', 'gua', 'kayaknya', 'kena', 'efisiensi', 'anggaran', 'pantesan', 'online', 'kocak']","['kampus', 'gua', 'kayaknya', 'kena', 'efisiensi', 'anggaran', 'pantesan', 'online', 'kocak']",kampus gua kayaknya kena efisiensi anggaran pantesan online kocak,1,"kampus: 67, gua: 114, kayaknya: 583, kena: 31, efisiensi: 4, anggaran: 2, pantesan: 2623, online: 341, kocak: 951","[  67  114  583   31    4    2 2623  341  951    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
327,2025-02-14 21:57:59,1.89042e+18,anggunaay,Ikutan nge story 2 template di Instagram tolak efisiensi anggaran pendidikan kok ilang semua ya.. apa udah ada pahlawan yg membatalkannya??!,negatif,,,,ikutan nge story 2 template di instagram tolak efisiensi anggaran pendidikan kok ilang semua ya.. apa udah ada pahlawan yg membatalkannya??!,ikutan nge story template di instagram tolak efisiensi anggaran pendidikan kok ilang semua ya apa udah ada pahlawan yg membatalkannya,"['ikutan', 'nge', 'story', 'template', 'di', 'instagram', 'tolak', 'efisiensi', 'anggaran', 'pendidikan', 'kok', 'ilang', 'semua', 'ya', 'apa', 'udah', 'ada', 'pahlawan', 'yg', 'membatalkannya']","['ikutan', 'nge', 'story', 'template', 'di', 'instagram', 'tolak', 'efisiensi', 'anggaran', 'pendidikan', 'kok', 'hilang', 'semua', 'ya', 'apa', 'sudah', 'ada', 'pahlawan', 'yang', 'membatalkannya']",ikutan nge story template di instagram tolak efisiensi anggaran pendidikan kok hilang semua ya apa sudah ada pahlawan yang membatalkannya,0,"ikutan: 1635, nge: 1636, story: 1549, template: 1637, di: 9, instagram: 1189, tolak: 133, efisiensi: 4, anggaran: 2, pendidikan: 3, kok: 121, hilang: 686, semua: 106, ya: 35, apa: 66, sudah: 18, ada: 12, pahlawan: 2624, yang: 5, membatalkannya: 2625","[1635 1636 1549 1637    9 1189  133    4    2    3  121  686  106   35
   66   18   12 2624    5 2625    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
328,2025-02-24 15:35:31,1.89394e+18,pontianakpost1,"Soal Dugaan Dana PIP di Kalbar Dipotong, Ucok Siap Lapor KPK, Mabes dan Kejagung https://t.co/wNIPBi7b7z",negatif,,,,"soal dugaan dana pip di kalbar dipotong, ucok siap lapor kpk, mabes dan kejagung https://t.co/wnipbi7b7z",soal dugaan dana pip di kalbar dipotong ucok siap lapor kpk mabes dan kejagung,"['soal', 'dugaan', 'dana', 'pip', 'di', 'kalbar', 'dipotong', 'ucok', 'siap', 'lapor', 'kpk', 'mabes', 'dan', 'kejagung']","['soal', 'dugaan', 'dana', 'pip', 'di', 'kalbar', 'dipotong', 'ucok', 'siap', 'lapor', 'kpk', 'mabes', 'dan', 'kejagung']",soal dugaan dana pip di kalbar dipotong ucok siap lapor kpk mabes dan kejagung,0,"soal: 140, dugaan: 2626, dana: 11, pip: 28, di: 9, kalbar: 2627, dipotong: 46, ucok: 2628, siap: 1190, lapor: 2629, kpk: 1191, mabes: 2630, dan: 8, kejagung: 2631","[ 140 2626   11   28    9 2627   46 2628 1190 2629 1191 2630    8 2631
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
329,2025-03-20 14:37:42,1.90263e+18,lululalagi,"@tigermouth57 @NenkMonica makanya tuh anggaran pendidikan kena efisiensi, biar makin goblok kita semua",negatif,,,,"@tigermouth57 @nenkmonica makanya tuh anggaran pendidikan kena efisiensi, biar makin goblok kita semua",makanya tuh anggaran pendidikan kena efisiensi biar makin goblok kita semua,"['makanya', 'tuh', 'anggaran', 'pendidikan', 'kena', 'efisiensi', 'biar', 'makin', 'goblok', 'kita', 'semua']","['makanya', 'tuh', 'anggaran', 'pendidikan', 'kena', 'efisiensi', 'biar', 'makin', 'goblok', 'kita', 'semua']",makanya tuh anggaran pendidikan kena efisiensi biar makin goblok kita semua,0,"makanya: 413, tuh: 96, anggaran: 2, pendidikan: 3, kena: 31, efisiensi: 4, biar: 246, makin: 70, goblok: 518, kita: 123, semua: 106","[413  96   2   3  31   4 246  70 518 123 106   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
330,2025-02-20 22:18:46,1.89259e+18,minniwoyoo,"@macanasia84 @GIOVANNILE81268 @Tan_Mar3M Huftt, program gak jalan sesuai omon-omong di awal. Rakyat bukannya untung malah buntung. Efisiensi anggaran pendidikan itu komedi banget bg Indonesia. Maksi gratis, gratis hanya mitos. Baru jalan 5 langkah aja udah amburadul begini, gimana kedepannya. Pantas dong hastagnya, why?",negatif,,,,"@macanasia84 @giovannile81268 @tan_mar3m huftt, program gak jalan sesuai omon-omong di awal. rakyat bukannya untung malah buntung. efisiensi anggaran pendidikan itu komedi banget bg indonesia. maksi gratis, gratis hanya mitos. baru jalan 5 langkah aja udah amburadul begini, gimana kedepannya. pantas dong hastagnya, why?",huftt program gak jalan sesuai omon omong di awal rakyat bukannya untung malah buntung efisiensi anggaran pendidikan itu komedi banget bg indonesia maksi gratis gratis hanya mitos baru jalan langkah aja udah amburadul begini gimana kedepannya pantas dong hastagnya why,"['huftt', 'program', 'gak', 'jalan', 'sesuai', 'omon', 'omong', 'di', 'awal', 'rakyat', 'bukannya', 'untung', 'malah', 'buntung', 'efisiensi', 'anggaran', 'pendidikan', 'itu', 'komedi', 'banget', 'bg', 'indonesia', 'maksi', 'gratis', 'gratis', 'hanya', 'mitos', 'baru', 'jalan', 'langkah', 'aja', 'udah', 'amburadul', 'begini', 'gimana', 'kedepannya', 'pantas', 'dong', 'hastagnya', 'why']","['huftt', 'program', 'tidak', 'jalan', 'sesuai', 'omon', 'omong', 'di', 'awal', 'rakyat', 'bukannya', 'untung', 'malah', 'buntung', 'efisiensi', 'anggaran', 'pendidikan', 'itu', 'komedi', 'banget', 'bang', 'indonesia', 'maksi', 'gratis', 'gratis', 'hanya', 'mitos', 'baru', 'jalan', 'langkah', 'saja', 'sudah', 'amburadul', 'begini', 'bagaimana', 'kedepannya', 'pantas', 'dong', 'hastagnya', 'why']",huftt program tidak jalan sesuai omon omong di awal rakyat bukannya untung malah buntung efisiensi anggaran pendidikan itu komedi banget bang indonesia maksi gratis gratis hanya mitos baru jalan langkah saja sudah amburadul begini bagaimana kedepannya pantas dong hastagnya why,0,"huftt: 2632, program: 47, tidak: 6, jalan: 295, sesuai: 321, omon: 465, omong: 1638, di: 9, awal: 394, rakyat: 75, bukannya: 484, untung: 1076, malah: 82, buntung: 2633, efisiensi: 4, anggaran: 2, pendidikan: 3, itu: 17, komedi: 1639, banget: 45, bang: 478, indonesia: 16, maksi: 1192, gratis: 101, gratis: 101, hanya: 267, mitos: 2634, baru: 120, jalan: 295, langkah: 85, saja: 32, sudah: 18, amburadul: 2635, begini: 191, bagaimana: 99, kedepannya: 1161, pantas: 963, dong: 397, hastagnya: 2636, why: 2637","[2632   47    6  295  321  465 1638    9  394   75  484 1076   82 2633
    4    2    3   17 1639   45  478   16 1192  101  101  267 2634  120
  295   85   32   18 2635  191   99 1161  963  397 2636 2637    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
331,2025-03-10 21:26:26,1.8991e+18,KucingKampungD,"Efisiensi bukan berarti pemotongan, tapi pengalihan dana ke program yang lebih krusial. Kebijakan ini sangat cerdas dan patut diapresiasi.",positif,,,,"efisiensi bukan berarti pemotongan, tapi pengalihan dana ke program yang lebih krusial. kebijakan ini sangat cerdas dan patut diapresiasi.",efisiensi bukan berarti pemotongan tapi pengalihan dana ke program yang lebih krusial kebijakan ini sangat cerdas dan patut diapresiasi,"['efisiensi', 'bukan', 'berarti', 'pemotongan', 'tapi', 'pengalihan', 'dana', 'ke', 'program', 'yang', 'lebih', 'krusial', 'kebijakan', 'ini', 'sangat', 'cerdas', 'dan', 'patut', 'diapresiasi']","['efisiensi', 'bukan', 'berarti', 'pemotongan', 'tapi', 'pengalihan', 'dana', 'ke', 'program', 'yang', 'lebih', 'krusial', 'kebijakan', 'ini', 'sangat', 'cerdas', 'dan', 'patut', 'diapresiasi']",efisiensi bukan berarti pemotongan tapi pengalihan dana ke program yang lebih krusial kebijakan ini sangat cerdas dan patut diapresiasi,2,"efisiensi: 4, bukan: 49, berarti: 172, pemotongan: 20, tapi: 22, pengalihan: 244, dana: 11, ke: 30, program: 47, yang: 5, lebih: 34, krusial: 203, kebijakan: 23, ini: 7, sangat: 48, cerdas: 235, dan: 8, patut: 236, diapresiasi: 245","[  4  49 172  20  22 244  11  30  47   5  34 203  23   7  48 235   8 236
 245   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
332,2025-02-13 11:13:29,1.88989e+18,tiwiangembani,"Kebijakan efisiensi ini bukti pemerintah peduli. Anggaran difokuskan pada peningkatan kualitas SDM, bukan sekadar proyek fisik.",positif,,,,"kebijakan efisiensi ini bukti pemerintah peduli. anggaran difokuskan pada peningkatan kualitas sdm, bukan sekadar proyek fisik.",kebijakan efisiensi ini bukti pemerintah peduli anggaran difokuskan pada peningkatan kualitas sdm bukan sekadar proyek fisik,"['kebijakan', 'efisiensi', 'ini', 'bukti', 'pemerintah', 'peduli', 'anggaran', 'difokuskan', 'pada', 'peningkatan', 'kualitas', 'sdm', 'bukan', 'sekadar', 'proyek', 'fisik']","['kebijakan', 'efisiensi', 'ini', 'bukti', 'pemerintah', 'peduli', 'anggaran', 'difokuskan', 'pada', 'peningkatan', 'kualitas', 'sdm', 'bukan', 'sekadar', 'proyek', 'fisik']",kebijakan efisiensi ini bukti pemerintah peduli anggaran difokuskan pada peningkatan kualitas sdm bukan sekadar proyek fisik,2,"kebijakan: 23, efisiensi: 4, ini: 7, bukti: 209, pemerintah: 15, peduli: 222, anggaran: 2, difokuskan: 258, pada: 43, peningkatan: 242, kualitas: 73, sdm: 221, bukan: 49, sekadar: 223, proyek: 92, fisik: 259","[ 23   4   7 209  15 222   2 258  43 242  73 221  49 223  92 259   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
333,2025-03-26 16:47:39,1.90483e+18,giselje_cans,Yaelah gara gara efisiensi anggaran  kampus aku daring ??,netral,,,,yaelah gara gara efisiensi anggaran  kampus aku daring ??,yaelah gara gara efisiensi anggaran kampus aku daring,"['yaelah', 'gara', 'gara', 'efisiensi', 'anggaran', 'kampus', 'aku', 'daring']","['yaelah', 'gara', 'gara', 'efisiensi', 'anggaran', 'kampus', 'aku', 'daring']",yaelah gara gara efisiensi anggaran kampus aku daring,1,"yaelah: 2638, gara: 171, gara: 171, efisiensi: 4, anggaran: 2, kampus: 67, aku: 63, daring: 851","[2638  171  171    4    2   67   63  851    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
334,2025-02-19 13:28:06,1.8921e+18,Imade_kun,"[FULL] Penjelasan Wamen Diktisaintek Soal Efisiensi Anggaran Pendidikan, Pastikan Hal ini
https://t.co/0TeN6QBuZK",netral,,,,"[full] penjelasan wamen diktisaintek soal efisiensi anggaran pendidikan, pastikan hal ini
https://t.co/0ten6qbuzk",full penjelasan wamen diktisaintek soal efisiensi anggaran pendidikan pastikan hal ini,"['full', 'penjelasan', 'wamen', 'diktisaintek', 'soal', 'efisiensi', 'anggaran', 'pendidikan', 'pastikan', 'hal', 'ini']","['full', 'penjelasan', 'wamen', 'diktisaintek', 'soal', 'efisiensi', 'anggaran', 'pendidikan', 'pastikan', 'hal', 'ini']",full penjelasan wamen diktisaintek soal efisiensi anggaran pendidikan pastikan hal ini,1,"full: 1640, penjelasan: 505, wamen: 1073, diktisaintek: 1423, soal: 140, efisiensi: 4, anggaran: 2, pendidikan: 3, pastikan: 205, hal: 152, ini: 7","[1640  505 1073 1423  140    4    2    3  205  152    7    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
335,2025-03-19 05:49:15,1.90213e+18,grok,"Terima kasih pemerintah, pemangkasan anggaran yang tidak perlu ini membuat beasiswa KIP Kuliah jadi lebih transparan dan efisien.",positif,,,,"terima kasih pemerintah, pemangkasan anggaran yang tidak perlu ini membuat beasiswa kip kuliah jadi lebih transparan dan efisien.",terima kasih pemerintah pemangkasan anggaran yang tidak perlu ini membuat beasiswa kip kuliah jadi lebih transparan dan efisien,"['terima', 'kasih', 'pemerintah', 'pemangkasan', 'anggaran', 'yang', 'tidak', 'perlu', 'ini', 'membuat', 'beasiswa', 'kip', 'kuliah', 'jadi', 'lebih', 'transparan', 'dan', 'efisien']","['terima', 'kasih', 'pemerintah', 'pemangkasan', 'anggaran', 'yang', 'tidak', 'perlu', 'ini', 'membuat', 'beasiswa', 'kip', 'kuliah', 'jadi', 'lebih', 'transparan', 'dan', 'efisien']",terima kasih pemerintah pemangkasan anggaran yang tidak perlu ini membuat beasiswa kip kuliah jadi lebih transparan dan efisien,2,"terima: 148, kasih: 111, pemerintah: 15, pemangkasan: 78, anggaran: 2, yang: 5, tidak: 6, perlu: 127, ini: 7, membuat: 165, beasiswa: 27, kip: 14, kuliah: 13, jadi: 19, lebih: 34, transparan: 184, dan: 8, efisien: 156","[148 111  15  78   2   5   6 127   7 165  27  14  13  19  34 184   8 156
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
